t_s,V_pu,delta_V_pu,V_initial_pu
6.33,0.9567748377486034,-0.003225162255161007,0.9600000000037644
6.34,0.9567755240298541,-0.00322447597391029,0.9600000000037644
6.35,0.9567762055117616,-0.0032237944920028294,0.9600000000037644
6.36,0.9567768819945294,-0.0032231180092350264,0.9600000000037644
6.37,0.9567775532835829,-0.00322244672018146,0.9600000000037644
6.38,0.9567782191900228,-0.0032217808137415815,0.9600000000037644
6.39,0.9567788795310553,-0.0032211204727090603,0.9600000000037644
6.4,0.9567795341303945,-0.003220465873369882,0.9600000000037644
6.41,0.9567801828186426,-0.003219817185121765,0.9600000000037644
6.42,0.9567808254336418,-0.0032191745701225516,0.9600000000037644
6.43,0.9567814618208023,-0.0032185381829621384,0.9600000000037644
6.44,0.9567820918334042,-0.003217908170360162,0.9600000000037644
6.45,0.9567827153328692,-0.003217284670895215,0.9600000000037644
6.46,0.95678333218901,-0.0032166678147543815,0.9600000000037644
6.47,0.956783942280249,-0.0032160577235154086,0.9600000000037644
6.48,0.9567845454938123,-0.003215454509952087,0.9600000000037644
6.49,0.9567851417258951,-0.0032148582778692703,0.9600000000037644
6.5,0.9567857308818017,-0.003214269121962654,0.9600000000037644
6.51,0.9567863128760593,-0.0032136871277050894,0.9600000000037644
6.52,0.9567868876325023,-0.0032131123712620946,0.9600000000037644
6.53,0.9567874550843339,-0.00321254491943046,0.9600000000037644
6.54,0.956788015174161,-0.003211984829603387,0.9600000000037644
6.55,0.9567885678540019,-0.0032114321497624942,0.9600000000037644
6.56,0.9567891130852721,-0.0032108869184922506,0.9600000000037644
6.57,0.9567896508387426,-0.0032103491650218308,0.9600000000037644
6.58,0.9567901810944774,-0.0032098189092869545,0.9600000000037644
6.59,0.9567907038417487,-0.0032092961620157068,0.9600000000037644
6.6,0.9567912190789267,-0.003208780924837673,0.9600000000037644
6.61,0.9567917268133482,-0.0032082731904161665,0.9600000000037644
6.62,0.9567922270611682,-0.003207772942596221,0.9600000000037644
6.63,0.9567927198471856,-0.0032072801565787845,0.9600000000037644
6.64,0.9567932052046554,-0.003206794799109014,0.9600000000037644
6.65,0.95679368317508,-0.0032063168286844412,0.9600000000037644
6.66,0.9567941538079834,-0.0032058461957810147,0.9600000000037644
6.67,0.9567946171606684,-0.0032053828430960163,0.9600000000037644
