t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
2.29,1.3123015460499585,-0.04894938857351558,1.3123015460499585,-0.04894938857351558,1.4235388644933356,-0.1692991016223969,0.0,0.0,SG-slack
2.3,1.3123550112263918,-0.048959706083089166,1.3123550112263918,-0.048959706083089166,1.4235923296697688,-0.16930941913197048,0.0,0.0,SG-slack
2.31,1.3123803361019974,-0.048971189651799335,1.3123803361019974,-0.048971189651799335,1.4236176545453745,-0.16932090270068065,0.0,0.0,SG-slack
2.32,1.3123794859154607,-0.048983849219222775,1.3123794859154607,-0.048983849219222775,1.4236168043588378,-0.1693335622681041,0.0,0.0,SG-slack
2.33,1.3123543906600894,-0.048997686976929355,1.3123543906600894,-0.048997686976929355,1.4235917091034664,-0.16934740002581067,0.0,0.0,SG-slack
2.34,1.3123069440868518,-0.04901269783578849,1.3123069440868518,-0.04901269783578849,1.4235442625302288,-0.1693624108846698,0.0,0.0,SG-slack
2.35,1.3122390030121116,-0.04902886990900299,1.3122390030121116,-0.04902886990900299,1.4234763214554886,-0.1693785829578843,0.0,0.0,SG-slack
2.36,1.3121523868821234,-0.04904618500901353,1.3121523868821234,-0.04904618500901353,1.4233897053255005,-0.16939589805789484,0.0,0.0,SG-slack
2.37,1.312048877557591,-0.049064619150044786,1.312048877557591,-0.049064619150044786,1.423286196000968,-0.1694143321989261,0.0,0.0,SG-slack
2.38,1.3119302192714293,-0.049084143056359,1.3119302192714293,-0.049084143056359,1.4231675377148063,-0.1694338561052403,0.0,0.0,SG-slack
2.39,1.3117981187261711,-0.04910472266624641,1.3117981187261711,-0.04910472266624641,1.4230354371695482,-0.16945443571512772,0.0,0.0,SG-slack
2.4,1.3116542452866726,-0.04912631963486039,1.3116542452866726,-0.04912631963486039,1.4228915637300497,-0.1694760326837417,0.0,0.0,SG-slack
2.41,1.3115002312381345,-0.049148891825523316,1.3115002312381345,-0.049148891825523316,1.4227375496815116,-0.16949860487440463,0.0,0.0,SG-slack
2.42,1.3113376720712853,-0.049172393791255264,1.3113376720712853,-0.049172393791255264,1.4225749905146623,-0.16952210684013658,0.0,0.0,SG-slack
2.43,1.3111681267672766,-0.04919677724049734,1.3111681267672766,-0.04919677724049734,1.4224054452106536,-0.16954649028937865,0.0,0.0,SG-slack
2.44,1.3109931180522068,-0.049221991485683736,1.3109931180522068,-0.049221991485683736,1.4222304364955838,-0.16957170453456505,0.0,0.0,SG-slack
2.45,1.3108141325959302,-0.04924798387328572,1.3108141325959302,-0.04924798387328572,1.4220514510393072,-0.16959769692216703,0.0,0.0,SG-slack
2.46,1.3106326211367247,-0.0492747001896785,1.3106326211367247,-0.0492747001896785,1.4218699395801018,-0.1696244132385598,0.0,0.0,SG-slack
2.47,1.310449998507171,-0.04930208504671135,1.310449998507171,-0.04930208504671135,1.421687316950548,-0.16965179809559267,0.0,0.0,SG-slack
2.48,1.3102676435527858,-0.049330082239353396,1.3102676435527858,-0.049330082239353396,1.4215049619961628,-0.1696797952882347,0.0,0.0,SG-slack
2.49,1.310086898924075,-0.04935863508059857,1.310086898924075,-0.04935863508059857,1.421324217367452,-0.16970834812947988,0.0,0.0,SG-slack
2.5,1.3099090707405823,-0.049387686706924144,1.3099090707405823,-0.049387686706924144,1.4211463891839593,-0.16973739975580546,0.0,0.0,SG-slack
2.51,1.3097354281133984,-0.04941718035903306,1.3097354281133984,-0.04941718035903306,1.4209727465567754,-0.16976689340791437,0.0,0.0,SG-slack
2.52,1.3095672025308225,-0.04944705963402293,1.3095672025308225,-0.04944705963402293,1.4208045209741995,-0.16979677268290425,0.0,0.0,SG-slack
2.53,1.309405587102181,-0.049477268710384575,1.309405587102181,-0.049477268710384575,1.420642905545558,-0.1698269817592659,0.0,0.0,SG-slack
2.54,1.3092517356664575,-0.04950775254712558,1.3092517356664575,-0.04950775254712558,1.4204890541098345,-0.1698574655960069,0.0,0.0,SG-slack
2.55,1.309106761768337,-0.04953845705508905,1.309106761768337,-0.04953845705508905,1.420344080211714,-0.16988817010397037,0.0,0.0,SG-slack
2.56,1.3089717375150192,-0.04956932924420912,1.3089717375150192,-0.04956932924420912,1.4202090559583962,-0.16991904229309043,0.0,0.0,SG-slack
2.57,1.3088476923178614,-0.04960031734434439,1.3088476923178614,-0.04960031734434439,1.4200850107612384,-0.1699500303932257,0.0,0.0,SG-slack
2.58,1.3087356115388555,-0.04963137090454239,1.3087356115388555,-0.04963137090454239,1.4199729299822326,-0.1699810839534237,0.0,0.0,SG-slack
2.59,1.3086364350497433,-0.04966244086840785,1.3086364350497433,-0.04966244086840785,1.4198737534931203,-0.17001215391728916,0.0,0.0,SG-slack
2.6,1.3085510557248425,-0.04969347962870055,1.3085510557248425,-0.04969347962870055,1.4197883741682196,-0.17004319267758186,0.0,0.0,SG-slack
2.61,1.308480317883343,-0.04972444106424917,1.308480317883343,-0.04972444106424917,1.41971763632672,-0.17007415411313048,0.0,0.0,SG-slack
2.62,1.3084250156973922,-0.049755280555974724,1.3084250156973922,-0.049755280555974724,1.4196623341407693,-0.17010499360485604,0.0,0.0,SG-slack
2.63,1.3083858915912001,-0.04978595499066571,1.3083858915912001,-0.04978595499066571,1.4196232100345771,-0.17013566803954702,0.0,0.0,SG-slack
2.64,1.308363634642831,-0.04981642274610393,1.308363634642831,-0.04981642274610393,1.419600953086208,-0.17016613579498524,0.0,0.0,SG-slack
2.65,1.3083588790180674,-0.04984664366785421,1.3083588790180674,-0.04984664366785421,1.4195961974614444,-0.17019635671673553,0.0,0.0,SG-slack
2.66,1.3083722024484434,-0.0498765790318943,1.3083722024484434,-0.0498765790318943,1.4196095208918205,-0.1702262920807756,0.0,0.0,SG-slack
2.67,1.3084041247785272,-0.049906191499323405,1.3084041247785272,-0.049906191499323405,1.4196414432219042,-0.17025590454820472,0.0,0.0,SG-slack
2.68,1.308455106602267,-0.04993544506501105,1.308455106602267,-0.04993544506501105,1.419692425045644,-0.17028515811389236,0.0,0.0,SG-slack
2.69,1.308525548002605,-0.049964304997991704,1.308525548002605,-0.049964304997991704,1.419762866445982,-0.17031401804687302,0.0,0.0,SG-slack
2.7,1.3086157874210562,-0.04999273778129887,1.3086157874210562,-0.04999273778129887,1.4198531058644333,-0.17034245083018018,0.0,0.0,SG-slack
2.71,1.3087261006642121,-0.05002071104580094,1.3087261006642121,-0.05002071104580094,1.4199634191075892,-0.17037042409468225,0.0,0.0,SG-slack
2.72,1.3088567000743778,-0.05004819350706072,1.3088567000743778,-0.05004819350706072,1.4200940185177549,-0.17039790655594203,0.0,0.0,SG-slack
2.73,1.3090077338694892,-0.05007515489955758,1.3090077338694892,-0.05007515489955758,1.4202450523128662,-0.1704248679484389,0.0,0.0,SG-slack
2.74,1.3091792856712992,-0.050101565914973945,1.3091792856712992,-0.050101565914973945,1.4204166041146762,-0.17045127896385526,0.0,0.0,SG-slack
2.75,1.309371374234032,-0.05012739814287198,1.309371374234032,-0.05012739814287198,1.420608692677409,-0.1704771111917533,0.0,0.0,SG-slack
2.76,1.3095839533778582,-0.05015262401569953,1.3095839533778582,-0.05015262401569953,1.4208212718212352,-0.17050233706458084,0.0,0.0,SG-slack
2.77,1.3098169121450787,-0.05017721675923817,1.3098169121450787,-0.05017721675923817,1.4210542305884557,-0.17052692980811948,0.0,0.0,SG-slack
2.78,1.3100700751743506,-0.05020115034894826,1.3100700751743506,-0.05020115034894826,1.4213073936177276,-0.17055086339782957,0.0,0.0,SG-slack
2.79,1.3103432033097162,-0.05022439947305793,1.3103432033097162,-0.05022439947305793,1.4215805217530932,-0.17057411252193924,0.0,0.0,SG-slack
2.8,1.3106359944358108,-0.05024693950313647,1.3106359944358108,-0.05024693950313647,1.4218733128791878,-0.17059665255201778,0.0,0.0,SG-slack
2.81,1.3109480845507764,-0.050268746472346554,1.3109480845507764,-0.050268746472346554,1.4221854029941534,-0.17061845952122787,0.0,0.0,SG-slack
2.82,1.3112790490684305,-0.050289797061175395,1.3112790490684305,-0.050289797061175395,1.4225163675118075,-0.1706395101100567,0.0,0.0,SG-slack
2.83,1.3116284043499398,-0.050310068592914786,1.3116284043499398,-0.050310068592914786,1.4228657227933168,-0.1706597816417961,0.0,0.0,SG-slack
2.84,1.3119956094643948,-0.050329539034573295,1.3119956094643948,-0.050329539034573295,1.4232329279077718,-0.1706792520834546,0.0,0.0,SG-slack
2.85,1.3123800681634712,-0.05034818700916088,1.3123800681634712,-0.05034818700916088,1.4236173866068482,-0.1706979000580422,0.0,0.0,SG-slack
2.86,1.312781131073684,-0.05036599181257659,1.312781131073684,-0.05036599181257659,1.4240184495170611,-0.1707157048614579,0.0,0.0,SG-slack
2.87,1.3131980980866556,-0.05038293344083575,1.3131980980866556,-0.05038293344083575,1.4244354165300326,-0.17073264648971706,0.0,0.0,SG-slack
2.88,1.31363022094521,-0.05039899262185499,1.31363022094521,-0.05039899262185499,1.424867539388587,-0.1707487056707363,0.0,0.0,SG-slack
2.89,1.3140767060074154,-0.050414150855889156,1.3140767060074154,-0.050414150855889156,1.4253140244507925,-0.17076386390477047,0.0,0.0,SG-slack
2.9,1.31453671718043,-0.05042839045994896,1.31453671718043,-0.05042839045994896,1.4257740356238071,-0.17077810350883027,0.0,0.0,SG-slack
2.91,1.3150093790049002,-0.05044169461940551,1.3150093790049002,-0.05044169461940551,1.4262466974482773,-0.17079140766828682,0.0,0.0,SG-slack
2.92,1.3154937798809776,-0.050454047441772926,1.3154937798809776,-0.050454047441772926,1.4267310983243546,-0.17080376049065424,0.0,0.0,SG-slack
2.93,1.3159889754134129,-0.05046543401672496,1.3159889754134129,-0.05046543401672496,1.42722629385679,-0.17081514706560627,0.0,0.0,SG-slack
2.94,1.316493991865719,-0.050475840476203376,1.316493991865719,-0.050475840476203376,1.427731310309096,-0.1708255535250847,0.0,0.0,SG-slack
2.95,1.3170078297005983,-0.05048525405910714,1.3170078297005983,-0.05048525405910714,1.4282451481439753,-0.17083496710798846,0.0,0.0,SG-slack
2.96,1.3175294671939437,-0.050493663174901976,1.3175294671939437,-0.050493663174901976,1.4287667856373207,-0.1708433762237833,0.0,0.0,SG-slack
2.97,1.318057864100849,-0.05050105746909611,1.318057864100849,-0.05050105746909611,1.429295182544226,-0.17085077051797742,0.0,0.0,SG-slack
2.98,1.318591965359083,-0.050507427886504835,1.318591965359083,-0.050507427886504835,1.42982928380246,-0.17085714093538615,0.0,0.0,SG-slack
2.99,1.319130704809289,-0.05051276673457944,1.319130704809289,-0.05051276673457944,1.430368023252666,-0.17086247978346075,0.0,0.0,SG-slack
3.0,1.3196730089168907,-0.05051706774281814,1.3196730089168907,-0.05051706774281814,1.4309103273602677,-0.17086678079169945,0.0,0.0,SG-slack
3.01,1.3202178004761251,-0.05052032612028759,1.3202178004761251,-0.05052032612028759,1.4314551189195022,-0.1708700391691689,0.0,0.0,SG-slack
3.02,1.3207640022806175,-0.05052253860815978,1.3207640022806175,-0.05052253860815978,1.4320013207239946,-0.1708722516570411,0.0,0.0,SG-slack
3.03,1.3213105407431576,-0.05052370352843094,1.3213105407431576,-0.05052370352843094,1.4325478591865346,-0.17087341657731225,0.0,0.0,SG-slack
3.04,1.3218563494494122,-0.0505238208266279,1.3218563494494122,-0.0505238208266279,1.4330936678927892,-0.17087353387550921,0.0,0.0,SG-slack
3.05,1.3224003726293099,-0.05052289210934266,1.3224003726293099,-0.05052289210934266,1.433637691072687,-0.17087260515822397,0.0,0.0,SG-slack
3.06,1.3229415685331336,-0.05052092067434569,1.3229415685331336,-0.05052092067434569,1.4341788869765106,-0.170870633723227,0.0,0.0,SG-slack
3.07,1.3234789126965216,-0.05051791153508123,1.3234789126965216,-0.05051791153508123,1.4347162311398987,-0.17086762458396254,0.0,0.0,SG-slack
3.08,1.324011401084543,-0.05051387143633951,1.324011401084543,-0.05051387143633951,1.43524871952792,-0.17086358448522082,0.0,0.0,SG-slack
3.09,1.324538053099554,-0.0505088088641045,1.324538053099554,-0.0505088088641045,1.4357753715429311,-0.1708585219129858,0.0,0.0,SG-slack
3.1,1.3250579144461527,-0.05050273404544489,1.3250579144461527,-0.05050273404544489,1.4362952328895298,-0.1708524470943262,0.0,0.0,SG-slack
3.11,1.3255700598390523,-0.05049565894281302,1.3255700598390523,-0.05049565894281302,1.4368073782824293,-0.17084537199169433,0.0,0.0,SG-slack
3.12,1.3260735955503469,-0.05048759723770466,1.3260735955503469,-0.05048759723770466,1.437310913993724,-0.17083731028658597,0.0,0.0,SG-slack
3.13,1.326567661783112,-0.050478564308629514,1.326567661783112,-0.050478564308629514,1.437804980226489,-0.17082827735751083,0.0,0.0,SG-slack
3.14,1.3270514348710791,-0.050468577198733766,1.3270514348710791,-0.050468577198733766,1.4382887533144562,-0.17081829024761508,0.0,0.0,SG-slack
3.15,1.3275241292927114,-0.05045765457755863,1.3275241292927114,-0.05045765457755863,1.4387614477360884,-0.17080736762643994,0.0,0.0,SG-slack
3.16,1.3279849995020012,-0.0504458166933226,1.3279849995020012,-0.0504458166933226,1.4392223179453782,-0.1707955297422039,0.0,0.0,SG-slack
3.17,1.3284333415674958,-0.050433085318875526,1.3284333415674958,-0.050433085318875526,1.4396706600108728,-0.17078279836775684,0.0,0.0,SG-slack
3.18,1.328868494620862,-0.050419483689901234,1.328868494620862,-0.050419483689901234,1.440105813064239,-0.17076919673878255,0.0,0.0,SG-slack
3.19,1.3292898421146082,-0.05040503643617095,1.3292898421146082,-0.05040503643617095,1.4405271605579852,-0.17075474948505226,0.0,0.0,SG-slack
3.2,1.329696812884647,-0.050389769506969856,1.329696812884647,-0.050389769506969856,1.440934131328024,-0.17073948255585117,0.0,0.0,SG-slack
3.21,1.3300888820259802,-0.05037371008984312,1.3300888820259802,-0.05037371008984312,1.4413262004693572,-0.17072342313872443,0.0,0.0,SG-slack
3.22,1.3304655715755382,-0.05035688652446063,1.3304655715755382,-0.05035688652446063,1.4417028900189153,-0.17070659957334194,0.0,0.0,SG-slack
3.23,1.330826451013303,-0.05033932821093362,1.330826451013303,-0.05033932821093362,1.44206376945668,-0.17068904125981493,0.0,0.0,SG-slack
3.24,1.3311711375772208,-0.050321065514451285,1.3311711375772208,-0.050321065514451285,1.4424084560205979,-0.1706707785633326,0.0,0.0,SG-slack
3.25,1.3314992964050036,-0.05030212966532191,1.3314992964050036,-0.05030212966532191,1.4427366148483807,-0.17065184271420322,0.0,0.0,SG-slack
3.26,1.3318106404991044,-0.05028255265636508,1.3318106404991044,-0.05028255265636508,1.4430479589424814,-0.1706322657052464,0.0,0.0,SG-slack
