t_s,p_oc_pu,delta_p_oc_pu,p_ref_eff_pu,p_error_pu,omega_pll_pu,Kw
3.3,0.43712684607350577,0.005625307742384453,1.0940836700976493,0.6569568240241436,0.9993868070291128,10.0
3.31,0.4371245651708381,0.005623026839716809,1.0940814164792492,0.656956851308411,0.9993868971738489,10.0
3.32,0.43712349109174337,0.005621952760622033,1.0940789391916999,0.6569554480999565,0.9993869962653508,10.0
3.33,0.4371236028298472,0.005622064498725863,1.0940762494958804,0.6569526466660333,0.9993871038531835,10.0
3.34,0.4371248769137078,0.005623338582586497,1.0940733591836453,0.6569484822699374,0.999387219465673,10.0
3.35,0.4371272874931576,0.005625749162036274,1.0940702805261961,0.6569429930330386,0.9993873426119709,10.0
3.36,0.43713080642975527,0.005629268098633959,1.0940670262213699,0.6569362197916147,0.999387472784164,10.0
3.37,0.43713540339136375,0.005633865060242429,1.09406360934008,0.6569282059487161,0.9993876094594156,10.0
3.38,0.4371410459508853,0.005639507619764009,1.094060043272252,0.6569189973213667,0.9993877521021287,10.0
3.39,0.4371476996888315,0.00564616135771022,1.0940563416724998,0.656908641983668,0.9993879001661188,10.0
3.4,0.43715532829969556,0.005653789968574234,1.094052518405865,0.6568971901061694,0.9993880530967841,10.0
3.41,0.43716389370206066,0.0056623553709393495,1.094048587493867,0.6568846937918063,0.9993882103332641,10.0
3.42,0.4371733561520019,0.00567181782088059,1.094044563061136,0.6568712069091339,0.9993883713105733,10.0
3.43,0.43718367435988825,0.005682136028766943,1.0940404592828872,0.6568567849229988,0.9993885354617033,10.0
3.44,0.4371948056100285,0.005693267278907177,1.0940362903334568,0.6568414847234283,0.9993887022196806,10.0
3.45,0.4372067058832223,0.005705167552100997,1.0940320703361548,0.6568253644529324,0.9993888710195726,10.0
3.46,0.43721932998164253,0.005717791650521188,1.094027813314594,0.6568084833329515,0.999389041300435,10.0
3.47,0.43723263165601917,0.005731093324897863,1.0940235331457504,0.656790901489731,0.9993892125071888,10.0
3.48,0.43724656373457954,0.005745025403458237,1.094019243514869,0.6567726797802895,0.999389384092424,10.0
3.49,0.43726107825360166,0.0057595399224803475,1.0940149578724234,0.656753879618822,0.9993895555181218,10.0
3.5,0.43727612658909376,0.005774588257972468,1.0940106893932218,0.656734562804128,0.99938972625729,10.0
3.51,0.43729165958930327,0.00579012125818197,1.094006450937832,0.6567147913485288,0.9993898957955055,10.0
3.52,0.43730762770769627,0.0058060893765749634,1.0940022550163906,0.6566946273086945,0.9993900636323632,10.0
3.53,0.4373239811359632,0.0058224428048419125,1.0939981137548749,0.6566741326189116,0.9993902292828238,10.0
3.54,0.4373406699367247,0.005839131605603442,1.0939940388639773,0.6566533689272527,0.9993903922784596,10.0
3.55,0.43735764417549733,0.005856105844375988,1.0939900416105197,0.6566323974350226,0.999390552168598,10.0
3.56,0.4373748540515396,0.005873315720418259,1.0939861327915492,0.6566112787400097,0.9993907085213568,10.0
3.57,0.43739225002718923,0.005890711696067876,1.093982322711061,0.6565900726838717,0.9993908609245763,10.0
3.58,0.437409782955267,0.005908244624145716,1.0939786211593794,0.6565688382041124,0.9993910089866436,10.0
3.59,0.4374274042041841,0.005925865873062773,1.0939750373951795,0.6565476331909954,0.9993911523372117,10.0
3.6,0.4374450657803408,0.005943527449219486,1.0939715801301464,0.6565265143498059,0.999391290627813,10.0
3.61,0.4374627204474857,0.005961182116364386,1.0939682575161358,0.6565055370686501,0.9993914235323733,10.0
3.62,0.4374803218425759,0.0059787835114545685,1.0939650771349514,0.6564847552923757,0.9993915507476208,10.0
3.63,0.4374978245879268,0.005996286256805493,1.0939620459904893,0.6564642214025626,0.9993916719933992,10.0
3.64,0.43751518439913833,0.00601364606801705,1.0939591705033251,0.6564439861041866,0.9993917870128858,10.0
3.65,0.43753235818867203,0.006030819857550719,1.0939564565075504,0.6564240983188784,0.9993918955727168,10.0
3.66,0.43754930416456067,0.006047765833439328,1.0939539092498713,0.6564046050853105,0.999391997463024,10.0
3.67,0.43756598192419766,0.0060644435930763164,1.0939515333907417,0.6563855514665441,0.9993920924973891,10.0
3.68,0.4375823525427001,0.006080814211578803,1.093949333007572,0.6563669804648717,0.9993921805127158,10.0
3.69,0.4375983786558617,0.006096840324740433,1.0939473115997835,0.6563489329439218,0.9993922613690274,10.0
3.7,0.43761402453720966,0.006112486206088354,1.0939454720956694,0.6563314475584598,0.999392334949192,10.0
3.71,0.437629256169259,0.0061277178381377116,1.0939438168609004,0.6563145606916413,0.9993924011585827,10.0
3.72,0.43764404130849915,0.006142502977377826,1.0939423477086059,0.6562983064001067,0.9993924599246745,10.0
3.73,0.4376583495442844,0.006156811213163101,1.0939410659108517,0.6562827163665672,0.9993925111965847,10.0
3.74,0.4376721523511994,0.006170614020078077,1.0939399722114562,0.656267819860257,0.9993925549445606,10.0
3.75,0.43768542313507686,0.006183884803955533,1.093939066839986,0.6562536437049091,0.9993925911594193,10.0
3.76,0.43769813727248824,0.006196598941366899,1.093938349526812,0.6562402122543239,0.9993926198519464,10.0
3.77,0.43771027214358554,0.006208733812464213,1.0939378195191698,0.6562275473755841,0.999392641052252,10.0
3.78,0.437721807158543,0.006220268827421653,1.093937475598019,0.6562156684394761,0.999392654809098,10.0
3.79,0.4377327237772731,0.006231185446151817,1.0939373160956798,0.6562045923184067,0.9993926611891916,10.0
3.8,0.43774300552283324,0.0062414671917119455,1.093937338914085,0.6561943333912517,0.9993926602764553,10.0
3.81,0.4377526379882105,0.006251099657089231,1.0939375415435921,0.6561849035553817,0.999392652171275,10.0
3.82,0.437761608836951,0.0062600705058296485,1.0939379210821982,0.6561763122452473,0.9993926369897308,10.0
3.83,0.43776990779739283,0.006268369466271512,1.0939384742551468,0.6561685664577539,0.999392614862813,10.0
3.84,0.43777752665097386,0.006275988319852554,1.0939391974347732,0.6561616707837991,0.9993925859356279,10.0
3.85,0.4377844592144412,0.0062829208833199346,1.0939400866605375,0.6561556274460962,0.9993925503665972,10.0
3.86,0.437790701316479,0.006289162985357654,1.093941137659168,0.6561504363426888,0.999392508326652,10.0
3.87,0.4377962507686117,0.00629471243749045,1.0939423458648572,0.6561460950962453,0.9993924599984245,10.0
3.88,0.43780110733091343,0.006299568999792136,1.0939437064394089,0.6561425991084953,0.9993924055754424,10.0
3.89,0.43780527267246516,0.006303734341343851,1.0939452142923232,0.6561399416198579,0.9993923452613258,10.0
3.9,0.4378087503270155,0.006307211995894194,1.093946864100741,0.6561381137737256,0.9993922792689891,10.0
3.91,0.43781154564403524,0.0063100073129139156,1.0939486503291964,0.6561371046851611,0.9993922078198508,10.0
3.92,0.4378136657353043,0.006312127404182915,1.0939505672491483,0.6561369015138441,0.9993921311430528,10.0
3.93,0.43781511941757095,0.006313581086449629,1.0939526089582605,0.6561374895406896,0.9993920494746884,10.0
3.94,0.4378159171512633,0.006314378820142001,1.0939547693993492,0.6561388522480858,0.9993919630570448,10.0
3.95,0.4378160709757896,0.006314532644668313,1.0939570423790421,0.6561409714032527,0.9993918721378571,10.0
3.96,0.4378155944416208,0.006314056110499536,1.0939594215860557,0.6561438271444351,0.9993917769695766,10.0
3.97,0.4378145025393686,0.006312964208247308,1.093961900609123,0.6561473980697545,0.9993916778086539,10.0
3.98,0.4378128116263794,0.006311273295258103,1.0939644729544953,0.6561516613281158,0.9993915749148389,10.0
3.99,0.4378105393508837,0.006309001019762424,1.0939671320630766,0.656156592712193,0.9993914685504957,10.0
4.0,0.4378077045742531,0.006306166243131779,1.0939698713271078,0.6561621667528547,0.9993913589799345,10.0
4.01,0.4378043272914303,0.006302788960309002,1.0939726841064394,0.6561683568150092,0.9993912464687612,10.0
4.02,0.4378004285500491,0.006298890218927792,1.0939755637443491,0.6561751351942999,0.9993911312832447,10.0
4.03,0.43779603036833187,0.0062944920372105554,1.0939785035829535,0.6561824732146215,0.9993910136897006,10.0
4.04,0.4377911556522273,0.006289617321105998,1.0939814969781203,0.6561903413258932,0.9993908939538939,10.0
4.05,0.4377858281119449,0.006284289780823566,1.0939845373139816,0.6561987092020368,0.9993907723404596,10.0
4.06,0.4377800721782091,0.006278533847087745,1.0939876180169676,0.6562075458387585,0.99939064911234,10.0
4.07,0.43777391291852824,0.0062723745874069,1.0939907325693905,0.6562168196508622,0.9993905245302432,10.0
4.08,0.4377673759536503,0.006265837622528981,1.0939938745225846,0.6562264985689342,0.9993903988521154,10.0
4.09,0.43776048737455614,0.0062589490434348085,1.0939970375095802,0.6562365501350242,0.9993902723326356,10.0
4.1,0.43775327366013345,0.006251735329012143,1.0940002152573447,0.6562469415972113,0.999390145222725,10.0
4.11,0.437745761595835,0.0062442232647136765,1.0940034015985418,0.6562576400027069,0.9993900177690771,10.0
4.12,0.43773797819347954,0.0062364398623582585,1.094006590482847,0.6562686122893676,0.9993898902137048,10.0
4.13,0.4377299506124358,0.006228412281314486,1.094009775987826,0.6562798253753901,0.9993897627935058,10.0
4.14,0.4377217060823694,0.006220167751248079,1.0940129523293205,0.656291246246951,0.999389635739846,10.0
4.15,0.4377132718277324,0.0062117334966111035,1.0940161138713955,0.6563028420436632,0.999389509278163,10.0
4.16,0.43770467499416654,0.006203136663045233,1.0940192551358328,0.6563145801416664,0.9993893836275854,10.0
4.17,0.4376959425769849,0.006194404245863587,1.094022370811126,0.656326428234141,0.9993892590005737,10.0
4.18,0.4376871013518566,0.0061855630207353594,1.0940254557610576,0.6563383544092011,0.9993891356025765,10.0
4.19,0.4376781778078598,0.006176639476738478,1.0940285050327356,0.6563503272248759,0.9993890136317093,10.0
4.2,0.4376691980829887,0.006167659751867366,1.0940315138642238,0.6563623157812353,0.9993888932784498,10.0
4.21,0.4376601879022388,0.006158649571117503,1.0940344776916298,0.656374289789391,0.9993887747253536,10.0
4.22,0.43765117251838864,0.0061496341872673025,1.0940373921557403,0.6563862196373516,0.9993886581467891,10.0
4.23,0.43764217665551514,0.006140638324393854,1.0940402531081435,0.6563980764526283,0.999388543708693,10.0
4.24,0.4376332244553786,0.006131686124257348,1.0940430566168455,0.6564098321614669,0.9993884315683449,10.0
4.25,0.4376243394266666,0.006122801095545315,1.094045798971407,0.6564214595447404,0.9993883218741625,10.0
4.26,0.4376155443972434,0.006114006066122082,1.0940484766875163,0.6564329322902727,0.9993882147655181,10.0
4.27,0.4376068614693399,0.0061053231382186286,1.0940510865110904,0.6564442250417503,0.9993881103725751,10.0
4.28,0.4375983119778311,0.006096773646709778,1.0940536254218127,0.6564553134439817,0.9993880088161463,10.0
4.29,0.4375899164515071,0.006088378120385813,1.0940560906361532,0.6564661741846461,0.9993879102075726,10.0
4.3,0.4375816945774743,0.006080156246352992,1.0940584796098516,0.6564767850323772,0.9993878146486247,10.0
4.31,0.4375736651685843,0.006072126837462955,1.0940607900398283,0.6564871248712439,0.9993877222314256,10.0
4.32,0.4375658461339384,0.006064307802817094,1.0940630198655976,0.6564971737316592,0.9993876330383948,10.0
4.33,0.4375582544524973,0.006056716121375944,1.094065167270083,0.6565069128175856,0.9993875471422154,10.0
4.34,0.4375509061496619,0.006049367818540598,1.0940672306798904,0.6565163245302288,0.9993874646058231,10.0
4.35,0.43754381627695565,0.006042277945834364,1.0940692087650479,0.656525392488092,0.9993873854824169,10.0
4.36,0.43753699889461256,0.0060354605634912895,1.0940711004381634,0.6565341015435509,0.9993873098154922,10.0
4.37,0.43753046705719295,0.006028928726071641,1.0940729048530413,0.6565424377958484,0.9993872376388971,10.0
4.38,0.4375242328020308,0.006022694470909494,1.094074621402754,0.656550388600723,0.9993871689769086,10.0
4.39,0.43751830714061624,0.006016768809494958,1.094076249717148,0.6565579425765317,0.9993871038443329,10.0
4.4,0.4375127000527016,0.006011161721580238,1.0940777896598353,0.6565650896071337,0.9993870422466253,10.0
4.41,0.4375074204832178,0.00600588215209648,1.0940792413246303,0.6565718208414125,0.9993869841800336,10.0
4.42,0.43750247634184725,0.0060009380107259366,1.0940806050314804,0.6565781286896333,0.9993869296317595,10.0
4.43,0.4374978745051871,0.0059963361740658,1.0940818813218656,0.6565840068166785,0.9993868785801441,10.0
4.44,0.43749362082151166,0.005992082490390336,1.094083070953716,0.656589450132204,0.9993868309948701,10.0
4.45,0.4374897201179539,0.00598818178683257,1.094084174895825,0.6565944547778709,0.9993867868371857,10.0
4.46,0.43748617621007746,0.005984637878956145,1.094085194321822,0.6565990181117445,0.9993867460601459,10.0
4.47,0.43748299191381435,0.005981453582693051,1.09408613060365,0.6566031386898357,0.9993867086088727,10.0
4.48,0.43748016905955145,0.005978630728430144,1.0940869853046462,0.656606816245095,0.999386674420833,10.0
4.49,0.4374777085084236,0.005976170177302291,1.0940877601721917,0.6566100516637683,0.9993866434261311,10.0
4.5,0.4374756101706106,0.005974071839489297,1.0940884571299798,0.6566128469593693,0.9993866155478196,10.0
4.51,0.43747387302563556,0.005972334694514231,1.0940890782699007,0.656615205244265,0.9993865907022227,10.0
4.52,0.4374724951444884,0.005970956813367079,1.0940896258436186,0.6566171306991303,0.999386568799274,10.0
4.53,0.43747147371358547,0.005969935382464164,1.0940901022537797,0.6566186285401943,0.9993865497428676,10.0
4.54,0.4374708050603362,0.005969266729214925,1.0940905100449898,0.6566197049846536,0.9993865334312191,10.0
4.55,0.4374704846803724,0.005968946349251154,1.0940908518944805,0.6566203672141079,0.9993865197572396,10.0
4.56,0.43747050726618797,0.005968968935066652,1.0940911306025876,0.6566206233363997,0.9993865086089153,10.0
4.57,0.43747086673724206,0.00596932840612073,1.0940913490829927,0.6566204823457508,0.9993864998696991,10.0
4.58,0.4374715562712853,0.00597001794016402,1.094091510352806,0.6566199540815207,0.9993864934189065,10.0
4.59,0.43747256833692366,0.005971030005802378,1.0940916175225315,0.6566190491856078,0.9993864891321176,10.0
4.6,0.4374738947272544,0.00597235639613309,1.0940916737858783,0.6566177790586241,0.9993864868815836,10.0
4.61,0.4374755265944735,0.0059739882633521755,1.094091682409539,0.6566161558150655,0.9993864865366372,10.0
4.62,0.4374774544854168,0.00597591615429548,1.0940916467228954,0.6566141922374787,0.9993864879641029,10.0
4.63,0.4374796683778397,0.0059781300467183895,1.0940915701077183,0.6566119017298787,0.99938649102871,10.0
4.64,0.43748215771741583,0.005980619386294519,1.0940914559878994,0.6566092982704836,0.9993864955935028,10.0
4.65,0.4374849114553219,0.005983373124200653,1.0940913078191958,0.656606396363874,0.9993865015202509,10.0
4.66,0.43748791808628407,0.0059863797551627344,1.0940911290790998,0.6566032109928158,0.9993865086698548,10.0
4.67,0.4374911656870539,0.005989627355932564,1.094090923256783,0.6565997575697291,0.9993865169027475,10.0
4.68,0.437494641955138,0.005993103624016725,1.0940906938431914,0.6565960518880531,0.9993865260792911,10.0
4.69,0.4374983342477411,0.005996795916619812,1.094090444321315,0.6565921100735739,0.9993865360601661,10.0
4.7,0.43750222962079766,0.0060006912896763825,1.0940901781566414,0.6565879485358437,0.9993865467067531,10.0
4.71,0.4375063148680161,0.006004776536894776,1.0940898987878271,0.6565835839198111,0.9993865578815057,10.0
4.72,0.4375105765598161,0.006009038228694805,1.0940896096176345,0.6565790330578183,0.9993865694483134,10.0
4.73,0.4375150010820891,0.006013462750967789,1.0940893140041168,0.6565743129220276,0.9993865812728541,10.0
4.74,0.43751957467468894,0.0060180363435676214,1.094089015252109,0.6565694405774203,0.9993865932229344,10.0
4.75,0.4375242834695526,0.006022745138431312,1.0940887166050326,0.65656443313548,0.9993866051688175,10.0
4.76,0.43752911352837254,0.006027575197251239,1.094088421237024,0.6565593077086516,0.9993866169835377,10.0
4.77,0.4375340508797404,0.006032512548619094,1.0940881322454281,0.6565540813656876,0.9993866285432017,10.0
4.78,0.4375390815556684,0.006037543224547097,1.0940878526436597,0.6565487710879911,0.9993866397272724,10.0
4.79,0.43754419162742175,0.006042653296300429,1.0940875853544292,0.6565433937270077,0.9993866504188416,10.0
4.8,0.4375493672405763,0.006047828909454963,1.0940873332033967,0.6565379659628203,0.9993866605048829,10.0
4.81,0.4375545946492288,0.006053056318107493,1.094087098913212,0.6565325042639834,0.9993866698764903,10.0
4.82,0.43755986024929994,0.006058321918178623,1.0940868850979768,0.656527024848677,0.9993866784290997,10.0
4.83,0.43756515061083906,0.006063612279717722,1.0940866942581464,0.6565215436473074,0.9993866860626929,10.0
4.84,0.43757045250929716,0.006068914178175876,1.0940865287758503,0.6565160762665531,0.9993866926819848,10.0
